"02-01-2012","22:31:56"
23.80095,-0.004578797
23.9031,-0.004824049
24.00525,-0.005191928
24.1074,-0.005559807
24.20955,-0.005927686
24.3117,-0.006234252
24.41385,-0.006295565
24.516,-0.006295565
24.61815,-0.006172939
24.7203,-0.006050312
24.82245,-0.006172939
24.9246,-0.005927686
25.02675,-0.005682433
25.1289,-0.005437181
25.23105,-0.005191928
25.3332,-0.005069302
25.43535,-0.004885362
25.5375,-0.004885362
25.63965,-0.005191928
25.7418,-0.005559807
25.84395,-0.00580506
25.9461,-0.006050312
26.04825,-0.006295565
26.1504,-0.006663444
26.25255,-0.007153949
26.3547,-0.007521828
26.45685,-0.007705768
26.559,-0.00776708
26.66115,-0.007644454
26.7633,-0.007705768
26.86545,-0.007644454
26.9676,-0.007521828
27.06975,-0.007337889
27.1719,-0.007153949
27.27405,-0.006908697
27.3762,-0.006908697
27.47835,-0.00697001
27.5805,-0.007153949
27.68265,-0.007153949
27.7848,-0.007276576
27.88695,-0.007399202
27.9891,-0.007521828
28.09125,-0.00776708
28.1934,-0.007889707
28.29555,-0.008012333
28.3977,-0.008257586
28.49985,-0.008257586
28.602,-0.008257586
28.70415,-0.008134959
28.8063,-0.008073647
28.90845,-0.008012333
29.0106,-0.008012333
29.11275,-0.008012333
29.2149,-0.008012333
29.31705,-0.008073647
29.4192,-0.008012333
29.52135,-0.008012333
29.6235,-0.00776708
29.72565,-0.007521828
29.8278,-0.007521828
29.92995,-0.007644454
30.0321,-0.00776708
30.13425,-0.007889707
30.2364,-0.008012333
30.33855,-0.008257586
30.4407,-0.008564152
30.54285,-0.008809404
30.645,-0.009238596
30.74715,-0.009483849
30.8493,-0.009851728
30.95145,-0.009974354
31.0536,-0.01003567
31.15575,-0.01003567
31.2579,-0.01021961
31.36005,-0.01009698
31.4622,-0.01003567
31.56435,-0.009974354
31.6665,-0.01009698
31.76865,-0.01028092
31.8708,-0.01071011
31.97295,-0.01083274
32.0751,-0.01089405
32.17725,-0.01107799
32.2794,-0.01120062
32.38155,-0.01144587
32.4837,-0.01144587
32.58585,-0.01120062
32.688,-0.01107799
32.79015,-0.01083274
32.8923,-0.01034223
32.99445,-0.009729101
33.0966,-0.009177283
33.19875,-0.008748091
33.3009,-0.008380212
33.40305,-0.008073647
33.5052,-0.007889707
33.60735,-0.008012333
33.7095,-0.008257586
33.81165,-0.008625465
33.9138,-0.008993343
34.01595,-0.009361222
34.1181,-0.009729101
34.22025,-0.009974354
34.3224,-0.01052617
34.42455,-0.01101668
34.5267,-0.01138456
34.62885,-0.01169112
34.731,-0.01187506
34.83315,-0.01224294
34.9353,-0.01267213
35.03745,-0.01304001
35.1396,-0.01334658
35.24175,-0.01353052
35.3439,-0.01353052
35.44605,-0.0134692
35.5482,-0.01328526
35.65035,-0.01310133
35.7525,-0.01279476
35.85465,-0.01273345
35.9568,-0.01261082
36.05895,-0.01242688
36.1611,-0.01193637
36.26325,-0.01162981
36.3654,-0.01144587
36.46755,-0.01144587
36.5697,-0.0115685
36.67185,-0.0115685
36.774,-0.01162981
36.87615,-0.01169112
36.9783,-0.0115685
37.08045,-0.01132324
37.1826,-0.01089405
37.28475,-0.01058749
37.3869,-0.01021961
37.48905,-0.009851728
37.5912,-0.009483849
37.69335,-0.009361222
37.7955,-0.009361222
37.89765,-0.009606475
37.9998,-0.009606475
38.10195,-0.009913041
38.2041,-0.01015829
38.30625,-0.01046486
38.4084,-0.01083274
38.51055,-0.01132324
38.6127,-0.01187506
38.71485,-0.01242688
38.817,-0.01279476
38.91915,-0.01316264
39.0213,-0.01371446
39.12345,-0.01414365
39.2256,-0.0143889
39.32775,-0.01451153
39.4299,-0.01487941
39.53205,-0.01524729
39.6342,-0.01524729
39.73635,-0.01524729
39.8385,-0.01512466
39.94065,-0.01481809
40.0428,-0.01451153
40.14495,-0.01426627
40.2471,-0.01402102
40.34925,-0.01377577
40.4514,-0.01353052
40.55355,-0.01340789
40.6557,-0.01328526
40.75785,-0.01310133
40.86,-0.0129787
40.96215,-0.01279476
41.0643,-0.01267213
41.16645,-0.01242688
41.2686,-0.01212031
41.37075,-0.01181375
41.4729,-0.0115685
41.57505,-0.01132324
41.6772,-0.01132324
41.77935,-0.01138456
41.8815,-0.01150718
41.98365,-0.01175244
42.0858,-0.012059
42.18795,-0.01218163
42.2901,-0.01254951
42.39225,-0.01291739
42.4944,-0.01322395
42.59655,-0.01365314
42.6987,-0.01408234
42.80085,-0.01426627
42.903,-0.01457284
43.00515,-0.01475678
43.1073,-0.01487941
43.20945,-0.01487941
43.3116,-0.01506335
43.41375,-0.01512466
43.5159,-0.01524729
43.61805,-0.0153086
43.7202,-0.0153086
43.82235,-0.01543122
43.9245,-0.01524729
44.02665,-0.01506335
44.1288,-0.01500203
44.23095,-0.01481809
44.3331,-0.01457284
44.43525,-0.0143889
44.5374,-0.01414365
44.63955,-0.0138984
44.7417,-0.01365314
44.84385,-0.01353052
44.946,-0.01353052
45.04815,-0.01353052
45.1503,-0.01340789
45.25245,-0.01340789
45.3546,-0.01334658
45.45675,-0.0134692
45.5589,-0.01353052
45.66105,-0.01353052
45.7632,-0.01365314
45.86535,-0.01365314
45.9675,-0.01377577
46.06965,-0.01371446
46.1718,-0.01377577
46.27395,-0.0138984
46.3761,-0.01395971
46.47825,-0.01408234
46.5804,-0.01426627
46.68255,-0.01432759
46.7847,-0.0143889
46.88685,-0.01451153
46.989,-0.01481809
47.09115,-0.01524729
47.1933,-0.01567648
47.29545,-0.01598304
47.3976,-0.01635092
47.49975,-0.01659617
47.6019,-0.01678011
47.70405,-0.01696405
47.8062,-0.01696405
47.90835,-0.01702537
48.0105,-0.01708668
48.11265,-0.01696405
48.2148,-0.0167188
48.31695,-0.01635092
48.4191,-0.0162283
48.52125,-0.01610567
48.6234,-0.01598304
48.72555,-0.01598304
48.8277,-0.01586042
48.92985,-0.01573779
49.032,-0.01549254
49.13415,-0.01524729
49.2363,-0.01518597
49.33845,-0.01506335
49.4406,-0.01524729
49.54275,-0.01518597
49.6449,-0.01506335
49.74705,-0.01494072
49.8492,-0.01475678
49.95135,-0.01475678
50.0535,-0.01494072
50.15565,-0.01512466
50.2578,-0.01518597
50.35995,-0.01500203
50.4621,-0.01500203
50.56425,-0.01518597
50.6664,-0.0153086
50.76855,-0.01549254
50.8707,-0.01586042
50.97285,-0.0162283
51.075,-0.01647355
51.17715,-0.01696405
51.2793,-0.01739325
51.38145,-0.01776112
51.4836,-0.01806769
51.58575,-0.01831294
51.6879,-0.01855819
51.79005,-0.01855819
51.8922,-0.01880345
51.99435,-0.01886476
52.0965,-0.01898739
52.19865,-0.01911001
52.3008,-0.01917133
52.40295,-0.0190487
52.5051,-0.01892607
52.60725,-0.01892607
52.7094,-0.01886476
52.81155,-0.0190487
52.9137,-0.0190487
53.01585,-0.01898739
53.118,-0.01892607
53.22015,-0.0190487
53.3223,-0.01892607
53.42445,-0.01892607
53.5266,-0.01880345
53.62875,-0.01874213
53.7309,-0.01880345
53.83305,-0.01868082
53.9352,-0.01855819
54.03735,-0.01843557
54.1395,-0.01806769
54.24165,-0.01782244
54.3438,-0.01769981
54.44595,-0.01769981
54.5481,-0.01769981
54.65025,-0.01757718
54.7524,-0.0176385
54.85455,-0.01769981
54.9567,-0.01776112
55.05885,-0.01782244
55.161,-0.01806769
55.26315,-0.01837426
55.3653,-0.01868082
55.46745,-0.01923264
55.5696,-0.01953921
55.67175,-0.01990709
55.7739,-0.02002971
55.87605,-0.02021365
55.9782,-0.02027496
56.08035,-0.02052022
56.1825,-0.02070416
56.28465,-0.0208881
56.3868,-0.02101072
56.48895,-0.02107204
56.5911,-0.02119466
56.69325,-0.02125597
56.7954,-0.02125597
56.89755,-0.02125597
56.9997,-0.0213786
57.10185,-0.0213786
57.204,-0.02125597
57.30615,-0.02125597
57.4083,-0.02113335
57.51045,-0.02101072
57.6126,-0.0208881
57.71475,-0.02076547
57.8169,-0.02076547
57.91905,-0.02076547
58.0212,-0.02076547
58.12335,-0.02076547
58.2255,-0.02064284
58.32765,-0.02039759
58.4298,-0.02039759
58.53195,-0.02015234
58.6341,-0.02027496
58.73625,-0.02039759
58.8384,-0.02052022
58.94055,-0.02064284
59.0427,-0.0208881
59.14485,-0.02113335
59.247,-0.02143991
59.34915,-0.02186911
59.4513,-0.02223698
59.55345,-0.02242092
59.6556,-0.02272749
59.75775,-0.02297274
59.8599,-0.02321799
59.96205,-0.02327931
60.0642,-0.02321799
60.16635,-0.02297274
60.2685,-0.02272749
60.37065,-0.02260486
60.4728,-0.02260486
60.57495,-0.02242092
60.6771,-0.0222983
60.77925,-0.02205305
60.8814,-0.02199173
60.98355,-0.02193042
61.0857,-0.02199173
61.18785,-0.02199173
61.29,-0.02199173
61.39215,-0.02217567
61.4943,-0.02223698
61.59645,-0.02235961
61.6986,-0.02248224
61.80075,-0.02248224
61.9029,-0.02248224
62.00505,-0.02260486
62.1072,-0.02272749
62.20935,-0.02285012
62.3115,-0.02266618
62.41365,-0.02260486
62.5158,-0.02242092
62.61795,-0.02223698
62.7201,-0.02199173
62.82225,-0.02174648
62.9244,-0.02150123
63.02655,-0.02150123
63.1287,-0.0213786
63.23085,-0.0213786
63.333,-0.02150123
63.43515,-0.02174648
63.5373,-0.02205305
63.63945,-0.02254355
63.7416,-0.02309537
63.84375,-0.02346325
63.9459,-0.02395375
64.04805,-0.02426032
64.1502,-0.02456689
64.25235,-0.02481214
64.3545,-0.02481214
64.45665,-0.02493476
64.5588,-0.02493476
64.66095,-0.02493476
64.7631,-0.02481214
64.86525,-0.02456689
64.9674,-0.02444426
65.06955,-0.02419901
65.1717,-0.02383113
65.27385,-0.02358587
65.376,-0.02340193
65.47815,-0.02321799
65.5803,-0.02321799
65.68245,-0.02303406
65.7846,-0.02297274
65.88675,-0.02297274
65.9889,-0.02291143
66.09105,-0.02297274
66.1932,-0.02309537
66.29535,-0.02327931
66.3975,-0.02346325
66.49965,-0.02383113
66.6018,-0.02419901
66.70395,-0.02456689
66.8061,-0.02481214
66.90825,-0.02481214
67.0104,-0.02468951
67.11255,-0.02475083
67.2147,-0.02481214
67.31685,-0.02468951
67.419,-0.0246282
67.52115,-0.0246282
67.6233,-0.02450557
67.72545,-0.02438295
67.8276,-0.02432163
67.92975,-0.02432163
68.0319,-0.02456689
68.13405,-0.02493476
68.2362,-0.02505739
68.33835,-0.02524133
68.4405,-0.02542527
68.54265,-0.0255479
68.6448,-0.02542527
68.74695,-0.0251187
68.8491,-0.02493476
68.95125,-0.02493476
69.0534,-0.02481214
69.15555,-0.0246282
69.2577,-0.02432163
69.35985,-0.02426032
69.462,-0.02432163
69.56415,-0.02444426
69.6663,-0.02475083
69.76845,-0.02518002
69.8706,-0.02579315
69.97275,-0.02628365
70.0749,-0.02665153
70.17705,-0.02683547
70.2792,-0.02714204
70.38135,-0.0274486
70.4835,-0.02738729
70.58565,-0.02732598
70.6878,-0.02738729
70.78995,-0.0274486
70.8921,-0.02750992
70.99425,-0.02750992
71.0964,-0.02738729
71.19855,-0.02726466
71.3007,-0.02720335
71.40285,-0.02714204
71.505,-0.02701941
71.60715,-0.02708072
71.7093,-0.02726466
71.81145,-0.0274486
71.9136,-0.02750992
72.01575,-0.02763254
72.1179,-0.02787779
72.22005,-0.02800042
72.3222,-0.02849093
72.42435,-0.02898143
72.5265,-0.02947194
72.62865,-0.02990113
72.7308,-0.0302077
72.83295,-0.03033032
72.9351,-0.03033032
73.03725,-0.03026901
73.1394,-0.03008507
73.24155,-0.03002376
73.3437,-0.02983982
73.44585,-0.02983982
73.548,-0.02971719
73.65015,-0.02959456
73.7523,-0.02959456
73.85445,-0.02965588
73.9566,-0.02983982
74.05875,-0.0302077
74.1609,-0.03051426
74.26305,-0.0306982
74.3652,-0.03106608
74.46735,-0.03155658
74.5695,-0.03204709
74.67165,-0.03241497
74.7738,-0.03266022
74.87595,-0.0330281
74.9781,-0.03327335
75.08025,-0.03333467
75.1824,-0.0330281
75.28455,-0.03290547
75.3867,-0.03259891
75.48885,-0.03229234
75.591,-0.03204709
75.69315,-0.03174052
75.7953,-0.0316179
75.89745,-0.03155658
75.9996,-0.03155658
76.10175,-0.03155658
76.2039,-0.03155658
76.30605,-0.03192446
76.4082,-0.03229234
76.51035,-0.03253759
76.6125,-0.03290547
76.71465,-0.03321204
76.8168,-0.03327335
76.91895,-0.03339598
77.0211,-0.03327335
77.12325,-0.0330281
77.2254,-0.03278285
77.32755,-0.03253759
77.4297,-0.03229234
77.53185,-0.03216971
77.634,-0.03204709
77.73615,-0.03192446
77.8383,-0.03192446
77.94045,-0.0321084
78.0426,-0.03216971
78.14475,-0.03241497
78.2469,-0.03266022
78.34905,-0.03308941
78.4512,-0.03345729
78.55335,-0.03400911
78.6555,-0.03431568
78.75765,-0.03449962
78.8598,-0.03468356
78.96195,-0.0348675
79.0641,-0.0348675
79.16625,-0.03480618
79.2684,-0.0348675
79.37055,-0.0348675
79.4727,-0.03492881
79.57485,-0.03468356
79.677,-0.0344383
79.77915,-0.03437699
79.8813,-0.03425436
79.98345,-0.03413174
80.0856,-0.03413174
80.18775,-0.03413174
80.2899,-0.03413174
80.39205,-0.03449962
80.4942,-0.03492881
80.59635,-0.03523538
80.6985,-0.03548063
80.80065,-0.03584851
80.9028,-0.03633901
81.00495,-0.03670689
81.1071,-0.03689083
81.20925,-0.03682952
81.3114,-0.03670689
81.41355,-0.03664558
81.5157,-0.03646164
81.61785,-0.03609376
81.72,-0.03578719
81.82215,-0.03548063
81.9243,-0.03529669
82.02645,-0.03511275
82.1286,-0.0348675
82.23075,-0.03480618
82.3329,-0.0348675
82.43505,-0.03499012
82.5372,-0.03511275
82.63935,-0.035358
82.7415,-0.03560325
82.84365,-0.03597113
82.9458,-0.03646164
83.04795,-0.03689083
83.1501,-0.0371974
83.25225,-0.03744265
83.3544,-0.0376879
83.45655,-0.03793315
83.5587,-0.03799447
83.66085,-0.03793315
83.763,-0.0376879
83.86515,-0.03762659
83.9673,-0.03744265
84.06945,-0.0371974
84.1716,-0.0371974
84.27375,-0.03713608
84.3759,-0.0371974
84.47805,-0.0371974
84.5802,-0.03695214
84.68235,-0.03682952
84.7845,-0.03689083
84.88665,-0.03695214
84.9888,-0.03695214
85.09095,-0.03689083
85.1931,-0.03682952
85.29525,-0.03695214
85.3974,-0.03682952
85.49955,-0.03682952
85.6017,-0.03670689
85.70385,-0.03670689
85.806,-0.03670689
85.90815,-0.03682952
86.0103,-0.03682952
86.11245,-0.0367682
86.2146,-0.0367682
86.31675,-0.03664558
86.4189,-0.03658426
86.52105,-0.03658426
86.6232,-0.03658426
86.72535,-0.03664558
86.8275,-0.03689083
86.92965,-0.0371974
87.0318,-0.03744265
87.13395,-0.03756527
87.2361,-0.03793315
87.33825,-0.03836234
87.4404,-0.03879154
87.54255,-0.03903679
87.6447,-0.03952729
87.74685,-0.03983386
87.849,-0.0400178
87.95115,-0.04020174
88.0533,-0.04032436
88.15545,-0.04038568
88.2576,-0.04032436
88.35975,-0.04038568
88.4619,-0.0405083
88.56405,-0.04056962
88.6662,-0.04069224
88.76835,-0.04063093
88.8705,-0.04063093
88.97265,-0.04063093
89.0748,-0.04056962
89.17695,-0.04038568
89.2791,-0.04032436
89.38125,-0.04014043
89.4834,-0.04007911
89.58555,-0.03995649
89.6877,-0.03958861
89.78985,-0.03940467
89.892,-0.03915942
89.99415,-0.03903679
90.0963,-0.03885285
90.19845,-0.03879154
90.3006,-0.03866891
90.40275,-0.03848497
90.5049,-0.03842366
90.60705,-0.03842366
90.7092,-0.03854628
90.81135,-0.03891416
90.9135,-0.03928204
91.01565,-0.03989517
91.1178,-0.0405083
91.21995,-0.04099881
91.3221,-0.04161194
91.42425,-0.04216376
91.5264,-0.04259295
91.62855,-0.04308346
91.7307,-0.04332871
91.83285,-0.04357396
91.935,-0.04381922
92.03715,-0.04400316
92.1393,-0.04394184
92.24145,-0.04394184
92.3436,-0.04388053
92.44575,-0.04369659
92.5479,-0.04357396
92.65005,-0.04351265
92.7522,-0.04345134
92.85435,-0.04351265
92.9565,-0.04369659
93.05865,-0.04388053
93.1608,-0.04394184
93.26295,-0.04400316
93.3651,-0.04406447
93.46725,-0.0441871
93.5694,-0.04412578
93.67155,-0.04412578
93.7737,-0.04406447
93.87585,-0.04406447
93.978,-0.04388053
94.08015,-0.04369659
94.1823,-0.04369659
94.28445,-0.04351265
94.3866,-0.04345134
94.48875,-0.04351265
94.5909,-0.04369659
94.69305,-0.04381922
94.7952,-0.04394184
94.89735,-0.04406447
94.9995,-0.04406447
95.10165,-0.0441871
95.2038,-0.04443235
95.30595,-0.04480023
95.4081,-0.04529073
95.51025,-0.04571992
95.6124,-0.04614912
95.71455,-0.04670093
95.8167,-0.04719144
95.91885,-0.04762063
96.021,-0.04811114
96.12315,-0.04847901
96.2253,-0.04890821
96.32745,-0.04946002
96.4296,-0.04970528
96.53175,-0.0498279
96.6339,-0.04995053
96.73605,-0.05007316
96.8382,-0.05007316
96.94035,-0.05007316
97.0425,-0.05013447
97.14465,-0.05044103
97.2468,-0.05037972
97.34895,-0.05037972
97.4511,-0.05019578
97.55325,-0.05001184
97.6554,-0.0498279
97.75755,-0.0498279
97.8597,-0.0498279
97.96185,-0.04970528
98.064,-0.04952134
98.16615,-0.0493374
98.2683,-0.0493374
98.37045,-0.04896952
98.4726,-0.04884689
98.57475,-0.04866295
98.6769,-0.04847901
98.77905,-0.04823376
98.8812,-0.04811114
98.98335,-0.04811114
99.0855,-0.04823376
99.18765,-0.04847901
99.2898,-0.04866295
99.39195,-0.04896952
99.4941,-0.04921477
99.59625,-0.04970528
99.6984,-0.05031841
99.80055,-0.0507476
99.9027,-0.05111548
100.0049,-0.05142204
100.107,-0.0516673
100.2092,-0.05203518
100.3113,-0.0521578
100.4135,-0.05228043
100.5156,-0.05240306
100.6178,-0.05221912
100.7199,-0.05197386
100.8221,-0.05185124
100.9242,-0.05185124
101.0264,-0.05178992
101.1285,-0.05154467
101.2307,-0.05154467
101.3328,-0.05142204
101.435,-0.05148336
101.5371,-0.05148336
101.6393,-0.05142204
101.7414,-0.05129942
101.8436,-0.05142204
101.9457,-0.05142204
102.0479,-0.05142204
102.15,-0.05142204
102.2522,-0.05154467
102.3543,-0.05154467
102.4565,-0.05142204
102.5586,-0.05123811
102.6608,-0.05111548
102.7629,-0.05093154
102.8651,-0.05080891
102.9672,-0.05056366
103.0694,-0.05050235
103.1715,-0.05044103
103.2737,-0.05044103
103.3758,-0.05062497
103.478,-0.05080891
103.5801,-0.05105417
103.6823,-0.05136073
103.7844,-0.05154467
103.8866,-0.05191255
103.9887,-0.05221912
104.0909,-0.05252568
104.193,-0.05289356
104.2952,-0.05301619
104.3973,-0.05326144
104.4995,-0.05326144
104.6016,-0.05338407
104.7038,-0.05338407
104.8059,-0.05356801
104.9081,-0.05369063
105.0102,-0.05375195
105.1124,-0.05387457
105.2145,-0.0539972
105.3167,-0.05411983
105.4188,-0.05411983
105.521,-0.05411983
105.6231,-0.05405851
105.7253,-0.05393589
105.8274,-0.05387457
105.9296,-0.05381326
106.0317,-0.05362932
106.1339,-0.05362932
106.236,-0.05350669
106.3382,-0.05344538
106.4403,-0.05326144
106.5424,-0.05313881
106.6446,-0.05277093
106.7467,-0.05252568
106.8489,-0.05228043
106.951,-0.05209649
107.0532,-0.05197386
107.1553,-0.05197386
107.2575,-0.05203518
107.3596,-0.05228043
107.4618,-0.05264831
107.5639,-0.05301619
107.6661,-0.05338407
107.7682,-0.05362932
107.8704,-0.05381326
107.9725,-0.05418114
108.0747,-0.05454902
108.1768,-0.05473296
108.279,-0.0549169
108.3811,-0.05497821
108.4833,-0.05485558
108.5854,-0.05473296
108.6876,-0.05461033
108.7897,-0.05461033
108.8919,-0.05485558
108.994,-0.05497821
109.0962,-0.05522346
109.1983,-0.05546872
109.3005,-0.05571397
109.4026,-0.05583659
109.5048,-0.05583659
109.6069,-0.05595922
109.7091,-0.05614316
109.8112,-0.05644973
109.9134,-0.0568176
110.0155,-0.05706286
110.1177,-0.05730811
110.2198,-0.05755336
110.322,-0.05779861
110.4241,-0.05792124
110.5263,-0.05792124
110.6284,-0.05779861
110.7306,-0.05767599
110.8327,-0.05755336
110.9349,-0.05743074
111.037,-0.05706286
111.1392,-0.05687892
111.2413,-0.05657235
111.3435,-0.05644973
111.4456,-0.05620447
111.5478,-0.05626579
111.6499,-0.0563271
111.7521,-0.05644973
111.8542,-0.05651104
111.9564,-0.05644973
112.0585,-0.05669498
112.1607,-0.05706286
112.2628,-0.05736942
112.365,-0.05779861
112.4671,-0.05828912
112.5693,-0.05877962
112.6714,-0.05927013
112.7736,-0.05976063
112.8757,-0.06012851
112.9779,-0.06049639
113.08,-0.06086427
113.1822,-0.06123215
113.2843,-0.06141609
113.3865,-0.0614774
113.4886,-0.06153871
113.5908,-0.06153871
113.6929,-0.06160003
113.7951,-0.06172265
113.8972,-0.06160003
113.9994,-0.06160003
114.1015,-0.06172265
114.2037,-0.06184528
114.3058,-0.06184528
114.408,-0.06184528
114.5101,-0.06190659
114.6123,-0.06202922
114.7144,-0.06221316
114.8166,-0.06221316
114.9187,-0.06227447
115.0209,-0.06233579
115.123,-0.06258104
115.2252,-0.06270367
115.3273,-0.06270367
115.4295,-0.06270367
115.5316,-0.06264235
115.6338,-0.06270367
115.7359,-0.06282629
115.8381,-0.06276498
115.9402,-0.06258104
116.0424,-0.06258104
116.1445,-0.06258104
116.2467,-0.06264235
116.3488,-0.06264235
116.451,-0.06282629
116.5531,-0.06301023
116.6553,-0.06343942
116.7574,-0.06392993
116.8596,-0.06417518
116.9617,-0.06454306
117.0639,-0.06478831
117.1661,-0.06503357
117.2682,-0.06527882
117.3704,-0.06552407
117.4725,-0.06570801
117.5747,-0.06576932
117.6768,-0.06576932
117.779,-0.06576932
117.8811,-0.06552407
117.9833,-0.06540144
118.0854,-0.06534013
118.1876,-0.06540144
118.2897,-0.0656467
118.3919,-0.06589195
118.494,-0.06607589
118.5962,-0.06644377
118.6983,-0.06662771
118.8005,-0.06687296
118.9026,-0.06687296
119.0048,-0.06699559
119.1069,-0.06699559
119.2091,-0.06675033
