"02-01-2012","22:34:06"
24.3117,-0.01047956
24.41385,-0.01078613
24.516,-0.0110927
24.61815,-0.01121532
24.7203,-0.01139926
24.82245,-0.01152189
24.9246,-0.01146058
25.02675,-0.01127664
25.1289,-0.01103138
25.23105,-0.0106635
25.3332,-0.010173
25.43535,-0.009927746
25.5375,-0.009437241
25.63965,-0.008946735
25.7418,-0.008517544
25.84395,-0.008210978
25.9461,-0.008088351
26.04825,-0.00765916
26.1504,-0.006984715
26.25255,-0.006432896
26.3547,-0.006065018
26.45685,-0.005513199
26.559,-0.004777441
26.66115,-0.00416431
26.7633,-0.003673804
26.86545,-0.003428552
26.9676,-0.003305926
27.06975,-0.003121986
27.1719,-0.00299936
27.27405,-0.003121986
27.3762,-0.003183299
27.47835,-0.003183299
27.5805,-0.003183299
27.68265,-0.00299936
27.7848,-0.00281542
27.88695,-0.002692794
27.9891,-0.002692794
28.09125,-0.002631481
28.1934,-0.00281542
28.29555,-0.002876733
28.3977,-0.002938047
28.49985,-0.002692794
28.602,-0.00281542
28.70415,-0.00299936
28.8063,-0.003183299
28.90845,-0.003428552
29.0106,-0.003673804
29.11275,-0.003796431
29.2149,-0.003612491
29.31705,-0.003305926
29.4192,-0.002938047
29.52135,-0.002570168
29.6235,-0.002079662
29.72565,-0.001773097
29.8278,-0.001221278
29.92995,-0.000730773
30.0321,-0.0002402678
30.13425,0.0004341769
30.2364,0.001047308
30.33855,0.001353874
30.4407,0.001721753
30.54285,0.002150945
30.645,0.002457511
30.74715,0.002580137
30.8493,0.002702764
30.95145,0.00282539
31.0536,0.002702764
31.15575,0.002702764
31.2579,0.002580137
31.36005,0.002457511
31.4622,0.002212258
31.56435,0.001905693
31.6665,0.001599127
31.76865,0.001353874
31.8708,0.0009859953
31.97295,0.0008020558
32.0751,0.0006181163
32.17725,0.0003728637
32.2794,0.0002502374
32.38155,4.984809E-06
32.4837,-0.0002402678
32.58585,-0.0003628941
32.688,-0.0004855204
32.79015,-0.0004855204
32.8923,-0.0006081467
32.99445,-0.0008533993
33.0966,-0.001098652
33.19875,-0.001343905
33.3009,-0.001589157
33.40305,-0.001589157
33.5052,-0.001589157
33.60735,-0.001589157
33.7095,-0.001527844
33.81165,-0.001466531
33.9138,-0.001159965
34.01595,-0.0007920862
34.1181,-0.0005468336
34.22025,-0.0002402678
34.3224,-5.632835E-05
34.42455,0.0002502374
34.5267,0.00049549
34.62885,0.0007407427
34.731,0.0009859953
34.83315,0.001108622
34.9353,0.001108622
35.03745,0.000863369
35.1396,0.0006181163
35.24175,0.0003728637
35.3439,0.0001276111
35.44605,-0.0003628941
35.5482,-0.0008533993
35.65035,-0.001405218
35.7525,-0.002202289
35.85465,-0.002938047
35.9568,-0.003673804
36.05895,-0.004286936
36.1611,-0.004654815
36.26325,-0.00514532
36.3654,-0.005574512
36.46755,-0.006003704
36.5697,-0.006371583
36.67185,-0.006739462
36.774,-0.007107341
36.87615,-0.007291281
36.9783,-0.007597846
37.08045,-0.007720473
37.1826,-0.008088351
37.28475,-0.008394917
37.3869,-0.008578856
37.48905,-0.008701483
37.5912,-0.008824109
37.69335,-0.008824109
37.7955,-0.008824109
37.89765,-0.008762796
37.9998,-0.008578856
38.10195,-0.00845623
38.2041,-0.00845623
38.30625,-0.008517544
38.4084,-0.008578856
38.51055,-0.00845623
38.6127,-0.00845623
38.71485,-0.008578856
38.817,-0.00864017
38.91915,-0.009008049
39.0213,-0.009437241
39.12345,-0.009927746
39.2256,-0.01041825
39.32775,-0.01090876
39.4299,-0.01152189
39.53205,-0.01201239
39.6342,-0.0125029
39.73635,-0.01274815
39.8385,-0.01305472
39.94065,-0.01323866
40.0428,-0.01360654
40.14495,-0.01397441
40.2471,-0.01440361
40.34925,-0.01464886
40.4514,-0.0148328
40.55355,-0.01507805
40.6557,-0.0153233
40.75785,-0.01556856
40.86,-0.01599775
40.96215,-0.01642694
41.0643,-0.01685613
41.16645,-0.01710138
41.2686,-0.01728532
41.37075,-0.01746926
41.4729,-0.01777583
41.57505,-0.01802108
41.6772,-0.01832765
41.77935,-0.01838896
41.8815,-0.01851159
41.98365,-0.0185729
42.0858,-0.01851159
42.18795,-0.01851159
42.2901,-0.01838896
42.39225,-0.01820502
42.4944,-0.01789846
42.59655,-0.01777583
42.6987,-0.01740795
42.80085,-0.01704007
42.903,-0.01673351
43.00515,-0.01661088
43.1073,-0.01642694
43.20945,-0.01642694
43.3116,-0.01636563
43.41375,-0.01654957
43.5159,-0.01685613
43.61805,-0.0171627
43.7202,-0.01740795
43.82235,-0.01771452
43.9245,-0.01789846
44.02665,-0.01814371
44.1288,-0.01838896
44.23095,-0.01851159
44.3331,-0.01851159
44.43525,-0.01832765
44.5374,-0.01826634
44.63955,-0.01820502
44.7417,-0.01777583
44.84385,-0.01728532
44.946,-0.01697876
45.04815,-0.01691744
45.1503,-0.01667219
45.25245,-0.01654957
45.3546,-0.01667219
45.45675,-0.01654957
45.5589,-0.01648825
45.66105,-0.01630431
45.7632,-0.01605906
45.86535,-0.01599775
45.9675,-0.01599775
46.06965,-0.01587512
46.1718,-0.01562987
46.27395,-0.01520068
46.3761,-0.0148328
46.47825,-0.01458755
46.5804,-0.01434229
46.68255,-0.01409704
46.7847,-0.01372916
46.88685,-0.01360654
46.989,-0.01336128
47.09115,-0.01336128
47.1933,-0.01317734
47.29545,-0.01287078
47.3976,-0.01274815
47.49975,-0.0125029
47.6019,-0.01231896
47.70405,-0.01195108
47.8062,-0.01188977
47.90835,-0.01176714
48.0105,-0.01164451
48.11265,-0.01152189
48.2148,-0.01127664
48.31695,-0.0110927
48.4191,-0.01090876
48.52125,-0.0106635
48.6234,-0.01041825
48.72555,-0.01005037
48.8277,-0.009927746
48.92985,-0.009498554
49.032,-0.009069362
49.13415,-0.008701483
49.2363,-0.008272291
49.33845,-0.008210978
49.4406,-0.008210978
49.54275,-0.007965725
49.6449,-0.007904412
49.74705,-0.007843099
49.8492,-0.007781786
49.95135,-0.007720473
50.0535,-0.007597846
50.15565,-0.00747522
50.2578,-0.007352594
50.35995,-0.007352594
50.4621,-0.007107341
50.56425,-0.006862089
50.6664,-0.006555523
50.76855,-0.006248957
50.8707,-0.005881078
50.97285,-0.005451886
51.075,-0.004900068
51.17715,-0.004409562
51.2793,-0.003919057
51.38145,-0.003428552
51.4836,-0.00281542
51.58575,-0.002570168
51.6879,-0.002386228
51.79005,-0.002386228
51.8922,-0.002447541
51.99435,-0.002447541
52.0965,-0.002570168
52.19865,-0.00281542
52.3008,-0.003305926
52.40295,-0.003919057
52.5051,-0.004532189
52.60725,-0.004900068
52.7094,-0.00514532
52.81155,-0.005574512
52.9137,-0.005942391
53.01585,-0.006371583
53.118,-0.00649421
53.22015,-0.006616836
53.3223,-0.006739462
53.42445,-0.006739462
53.5266,-0.006555523
53.62875,-0.006248957
53.7309,-0.006003704
53.83305,-0.006003704
53.9352,-0.005758452
54.03735,-0.005513199
54.1395,-0.005267947
54.24165,-0.00532926
54.3438,-0.005451886
54.44595,-0.005635825
54.5481,-0.006003704
54.65025,-0.006248957
54.7524,-0.006555523
54.85455,-0.006678149
54.9567,-0.006616836
55.05885,-0.006616836
55.161,-0.006616836
55.26315,-0.006616836
55.3653,-0.006678149
55.46745,-0.006616836
55.5696,-0.00649421
55.67175,-0.006371583
55.7739,-0.006187644
55.87605,-0.006065018
55.9782,-0.006003704
56.08035,-0.006065018
56.1825,-0.006248957
56.28465,-0.00649421
56.3868,-0.006923402
56.48895,-0.007291281
56.5911,-0.00765916
56.69325,-0.008210978
56.7954,-0.008824109
56.89755,-0.009437241
56.9997,-0.009927746
57.10185,-0.01041825
57.204,-0.01054088
57.30615,-0.01054088
57.4083,-0.0106635
57.51045,-0.01054088
57.6126,-0.01054088
57.71475,-0.01041825
57.8169,-0.01029562
57.91905,-0.01054088
58.0212,-0.01054088
58.12335,-0.01078613
58.2255,-0.01097007
58.32765,-0.01127664
58.4298,-0.01176714
58.53195,-0.01238027
58.6341,-0.01287078
58.73625,-0.01372916
58.8384,-0.01428098
58.94055,-0.0148328
59.0427,-0.01526199
59.14485,-0.01581381
59.247,-0.01605906
59.34915,-0.01618169
59.4513,-0.01642694
59.55345,-0.01654957
59.6556,-0.01667219
59.75775,-0.01697876
59.8599,-0.01704007
59.96205,-0.0171627
60.0642,-0.01722401
60.16635,-0.01753058
60.2685,-0.0176532
60.37065,-0.01795977
60.4728,-0.01851159
60.57495,-0.01906341
60.6771,-0.01973785
60.77925,-0.02035098
60.8814,-0.02084149
60.98355,-0.02133199
61.0857,-0.02188381
61.18785,-0.02219038
61.29,-0.02255826
61.39215,-0.02280351
61.4943,-0.0227422
61.59645,-0.02255826
61.6986,-0.02219038
61.80075,-0.0218225
61.9029,-0.02157724
62.00505,-0.02120937
62.1072,-0.02096411
62.20935,-0.02084149
62.3115,-0.02071886
62.41365,-0.02053492
62.5158,-0.02035098
62.61795,-0.02053492
62.7201,-0.02096411
62.82225,-0.02145462
62.9244,-0.02206775
63.02655,-0.02243563
63.1287,-0.02268088
63.23085,-0.02304876
63.333,-0.02366189
63.43515,-0.0241524
63.5373,-0.0246429
63.63945,-0.02501078
63.7416,-0.02537866
63.84375,-0.02574654
63.9459,-0.02623704
64.04805,-0.02660492
64.1502,-0.02685018
64.25235,-0.02734068
64.3545,-0.02770856
64.45665,-0.02770856
64.5588,-0.02783119
64.66095,-0.02795381
64.7631,-0.02801513
64.86525,-0.02795381
64.9674,-0.02764725
65.06955,-0.02715674
65.1717,-0.02672755
65.27385,-0.02635967
65.376,-0.02580785
65.47815,-0.02525603
65.5803,-0.02470422
65.68245,-0.0241524
65.7846,-0.02353927
65.88675,-0.02298745
65.9889,-0.022313
66.09105,-0.02188381
66.1932,-0.02145462
66.29535,-0.02114805
66.3975,-0.0209028
66.49965,-0.02084149
66.6018,-0.02096411
66.70395,-0.02096411
66.8061,-0.02096411
66.90825,-0.02102543
67.0104,-0.02120937
67.11255,-0.02145462
67.2147,-0.0218225
67.31685,-0.02176118
67.419,-0.0218225
67.52115,-0.02176118
67.6233,-0.0218225
67.72545,-0.0218225
67.8276,-0.02206775
67.92975,-0.02219038
68.0319,-0.02219038
68.13405,-0.02212906
68.2362,-0.02206775
68.33835,-0.02194512
68.4405,-0.02206775
68.54265,-0.02212906
68.6448,-0.02219038
68.74695,-0.0218225
68.8491,-0.02133199
68.95125,-0.0209028
69.0534,-0.02059623
69.15555,-0.02047361
69.2577,-0.02010573
69.35985,-0.01967654
69.462,-0.01912472
69.56415,-0.01838896
69.6663,-0.01783714
69.76845,-0.01704007
69.8706,-0.01642694
69.97275,-0.01550724
70.0749,-0.01471017
70.17705,-0.01379048
70.2792,-0.01287078
70.38135,-0.01201239
70.4835,-0.01139926
70.58565,-0.01103138
70.6878,-0.01054088
70.78995,-0.01005037
70.8921,-0.00980512
70.99425,-0.00980512
71.0964,-0.009927746
71.19855,-0.01023431
71.3007,-0.01041825
71.40285,-0.01090876
71.505,-0.01139926
71.60715,-0.01176714
71.7093,-0.01207371
71.81145,-0.01238027
71.9136,-0.0125029
72.01575,-0.01262552
72.1179,-0.01268684
72.22005,-0.01262552
72.3222,-0.0125029
72.42435,-0.01244159
72.5265,-0.0125029
72.62865,-0.01225765
72.7308,-0.01213502
72.83295,-0.01195108
72.9351,-0.01176714
73.03725,-0.01164451
73.1394,-0.01139926
73.24155,-0.01121532
73.3437,-0.01078613
73.44585,-0.0106635
73.548,-0.01047956
73.65015,-0.010173
73.7523,-0.009927746
73.85445,-0.00980512
73.9566,-0.009682493
74.05875,-0.009375928
74.1609,-0.009130675
74.26305,-0.009069362
74.3652,-0.009069362
74.46735,-0.008946735
74.5695,-0.008701483
74.67165,-0.008333604
74.7738,-0.008149665
74.87595,-0.007965725
74.9781,-0.008088351
75.08025,-0.008210978
75.1824,-0.008149665
75.28455,-0.008210978
75.3867,-0.008517544
75.48885,-0.008824109
75.591,-0.009130675
75.69315,-0.009621181
75.7953,-0.00998906
75.89745,-0.01035694
75.9996,-0.0106635
76.10175,-0.01078613
76.2039,-0.0110927
76.30605,-0.01139926
76.4082,-0.01164451
76.51035,-0.01176714
76.6125,-0.01225765
76.71465,-0.01262552
76.8168,-0.0129934
76.91895,-0.01336128
77.0211,-0.01385179
77.12325,-0.01428098
77.2254,-0.01471017
77.32755,-0.01520068
77.4297,-0.01544593
77.53185,-0.01569118
77.634,-0.01593644
77.73615,-0.01612037
77.8383,-0.01605906
77.94045,-0.01612037
78.0426,-0.01618169
78.14475,-0.016243
78.2469,-0.01630431
78.34905,-0.01630431
78.4512,-0.01618169
78.55335,-0.01605906
78.6555,-0.01587512
78.75765,-0.01593644
78.8598,-0.01581381
78.96195,-0.01605906
79.0641,-0.01642694
79.16625,-0.01691744
79.2684,-0.01728532
79.37055,-0.01777583
79.4727,-0.01845028
79.57485,-0.01912472
79.677,-0.01986048
79.77915,-0.02053492
79.8813,-0.02133199
79.98345,-0.02219038
80.0856,-0.02292613
80.18775,-0.02353927
80.2899,-0.02421371
80.39205,-0.02439765
80.4942,-0.02458159
80.59635,-0.02470422
80.6985,-0.02501078
80.80065,-0.02525603
80.9028,-0.02537866
81.00495,-0.0255626
81.1071,-0.02568523
81.20925,-0.02599179
81.3114,-0.02623704
81.41355,-0.02660492
81.5157,-0.02703412
81.61785,-0.02746331
81.72,-0.02795381
81.82215,-0.02844432
81.9243,-0.02875089
82.02645,-0.02911876
82.1286,-0.0293027
82.23075,-0.02936402
82.3329,-0.02936402
82.43505,-0.02918008
82.5372,-0.02893482
82.63935,-0.0288122
82.7415,-0.02868957
82.84365,-0.02844432
82.9458,-0.02807644
83.04795,-0.02807644
83.1501,-0.02832169
83.25225,-0.02868957
83.3544,-0.02905745
83.45655,-0.02960927
83.5587,-0.03028371
83.66085,-0.03089684
83.763,-0.03144866
83.86515,-0.03200048
83.9673,-0.03273624
84.06945,-0.033472
84.1716,-0.03420775
84.27375,-0.03494351
84.3759,-0.03555664
84.47805,-0.03592452
84.5802,-0.03623109
84.68235,-0.03653765
84.7845,-0.03666028
84.88665,-0.03672159
84.9888,-0.03678291
85.09095,-0.03678291
85.1931,-0.03666028
85.29525,-0.03666028
85.3974,-0.03647634
85.49955,-0.0362924
85.6017,-0.03604715
85.70385,-0.03574058
85.806,-0.03543402
85.90815,-0.03494351
86.0103,-0.03457563
86.11245,-0.03426907
86.2146,-0.03377856
86.31675,-0.03334937
86.4189,-0.03285887
86.52105,-0.03224573
86.6232,-0.03157129
86.72535,-0.03089684
86.8275,-0.03028371
86.92965,-0.02979321
87.0318,-0.02942533
87.13395,-0.02893482
87.2361,-0.02856695
87.33825,-0.02819907
87.4404,-0.02807644
87.54255,-0.02807644
87.6447,-0.02832169
87.74685,-0.02856695
87.849,-0.0288122
87.95115,-0.02905745
88.0533,-0.02942533
88.15545,-0.02967058
88.2576,-0.02985452
88.35975,-0.03003846
88.4619,-0.03028371
88.56405,-0.0302224
88.6662,-0.03003846
88.76835,-0.02979321
88.8705,-0.02942533
88.97265,-0.02887351
89.0748,-0.02819907
89.17695,-0.02734068
89.2791,-0.02666624
89.38125,-0.02586917
89.4834,-0.02513341
89.58555,-0.02452028
89.6877,-0.02396846
89.78985,-0.02341664
89.892,-0.02292613
89.99415,-0.02255826
90.0963,-0.02219038
90.19845,-0.02200644
90.3006,-0.02206775
90.40275,-0.02194512
90.5049,-0.0218225
90.60705,-0.02157724
90.7092,-0.02145462
90.81135,-0.02127068
90.9135,-0.02120937
91.01565,-0.02102543
91.1178,-0.02108674
91.21995,-0.02108674
91.3221,-0.02096411
91.42425,-0.02078017
91.5264,-0.02053492
91.62855,-0.02053492
91.7307,-0.0204123
91.83285,-0.02035098
91.935,-0.02028967
92.03715,-0.02004442
92.1393,-0.01973785
92.24145,-0.01924735
92.3436,-0.01863421
92.44575,-0.0180824
92.5479,-0.0176532
92.65005,-0.01704007
92.7522,-0.01636563
92.85435,-0.01587512
92.9565,-0.01520068
93.05865,-0.01440361
93.1608,-0.01372916
93.26295,-0.01305472
93.3651,-0.01238027
93.46725,-0.01182845
93.5694,-0.01152189
93.67155,-0.01127664
93.7737,-0.0110927
93.87585,-0.01078613
93.978,-0.01078613
94.08015,-0.01078613
94.1823,-0.01090876
94.28445,-0.01115401
94.3866,-0.01139926
94.48875,-0.01152189
94.5909,-0.01176714
94.69305,-0.01201239
94.7952,-0.01213502
94.89735,-0.01207371
94.9995,-0.01207371
95.10165,-0.01195108
95.2038,-0.01188977
95.30595,-0.01188977
95.4081,-0.01195108
95.51025,-0.01176714
95.6124,-0.01176714
95.71455,-0.01170583
95.8167,-0.01164451
95.91885,-0.01152189
96.021,-0.01139926
96.12315,-0.01139926
96.2253,-0.01139926
96.32745,-0.01164451
96.4296,-0.01164451
96.53175,-0.01176714
96.6339,-0.01201239
96.73605,-0.01225765
96.8382,-0.01274815
96.94035,-0.01305472
97.0425,-0.0134226
97.14465,-0.01385179
97.2468,-0.01434229
97.34895,-0.01477149
97.4511,-0.01526199
97.55325,-0.01593644
97.6554,-0.01654957
97.75755,-0.01691744
97.8597,-0.01740795
97.96185,-0.01802108
98.064,-0.01863421
98.16615,-0.01912472
98.2683,-0.01973785
98.37045,-0.02016704
98.4726,-0.02084149
98.57475,-0.02157724
98.6769,-0.02219038
98.77905,-0.02255826
98.8812,-0.02286482
98.98335,-0.02280351
99.0855,-0.02255826
99.18765,-0.022313
99.2898,-0.02151593
99.39195,-0.0209028
99.4941,-0.02035098
99.59625,-0.01955391
99.6984,-0.01845028
99.80055,-0.01753058
99.9027,-0.01654957
100.0049,-0.01556856
100.107,-0.01471017
100.2092,-0.01372916
100.3113,-0.01317734
100.4135,-0.0129934
100.5156,-0.01274815
100.6178,-0.01262552
100.7199,-0.01274815
100.8221,-0.01305472
100.9242,-0.01372916
101.0264,-0.01452623
101.1285,-0.01550724
101.2307,-0.01661088
101.3328,-0.01789846
101.435,-0.01936997
101.5371,-0.02096411
101.6393,-0.02255826
101.7414,-0.02396846
101.8436,-0.02537866
101.9457,-0.0269728
102.0479,-0.02844432
102.15,-0.02979321
102.2522,-0.0311421
102.3543,-0.03249099
102.4565,-0.03377856
102.5586,-0.03482089
102.6608,-0.03567927
102.7629,-0.0362924
102.8651,-0.03684422
102.9672,-0.03739604
103.0694,-0.03745735
103.1715,-0.03751867
103.2737,-0.03739604
103.3758,-0.03727341
103.478,-0.03690553
103.5801,-0.03647634
103.6823,-0.03592452
103.7844,-0.03531139
103.8866,-0.03463695
103.9887,-0.03371725
104.0909,-0.03267493
104.193,-0.0316326
104.2952,-0.03077422
104.3973,-0.02979321
104.4995,-0.02905745
104.6016,-0.02832169
104.7038,-0.02795381
104.8059,-0.02770856
104.9081,-0.02770856
105.0102,-0.02770856
105.1124,-0.02801513
105.2145,-0.02856695
105.3167,-0.0293027
105.4188,-0.03003846
105.521,-0.03059028
105.6231,-0.03138735
105.7253,-0.03200048
105.8274,-0.0325523
105.9296,-0.03298149
106.0317,-0.03334937
106.1339,-0.03383988
106.236,-0.03445301
106.3382,-0.03494351
106.4403,-0.03543402
106.5424,-0.0358019
106.6446,-0.03635371
106.7467,-0.03690553
106.8489,-0.03715079
106.951,-0.03751867
107.0532,-0.03788655
107.1553,-0.03825442
107.2575,-0.03837705
107.3596,-0.03856099
107.4618,-0.03843836
107.5639,-0.03837705
107.6661,-0.03807048
107.7682,-0.03751867
107.8704,-0.03690553
107.9725,-0.0362924
108.0747,-0.03531139
108.1768,-0.03433038
108.279,-0.03322674
108.3811,-0.03224573
108.4833,-0.0311421
108.5854,-0.03046765
108.6876,-0.02979321
108.7897,-0.02948664
108.8919,-0.02911876
108.994,-0.02905745
109.0962,-0.02905745
109.1983,-0.0293027
109.3005,-0.0297319
109.4026,-0.03003846
109.5048,-0.03034503
109.6069,-0.0311421
109.7091,-0.03175523
109.8112,-0.03236836
109.9134,-0.03285887
110.0155,-0.03310412
110.1177,-0.033472
110.2198,-0.03365594
110.322,-0.03359462
110.4241,-0.03341068
110.5263,-0.03322674
110.6284,-0.03273624
110.7306,-0.03206179
110.8327,-0.0311421
110.9349,-0.0302224
111.037,-0.02918008
111.1392,-0.02826038
111.2413,-0.02734068
111.3435,-0.02611442
111.4456,-0.02513341
111.5478,-0.0241524
111.6499,-0.02304876
111.7521,-0.02237432
111.8542,-0.02169987
111.9564,-0.02096411
112.0585,-0.02035098
112.1607,-0.01955391
112.2628,-0.01887947
112.365,-0.01826634
112.4671,-0.01753058
112.5693,-0.01704007
112.6714,-0.01654957
112.7736,-0.01642694
112.8757,-0.01618169
112.9779,-0.01581381
113.08,-0.0157525
113.1822,-0.01569118
113.2843,-0.01593644
113.3865,-0.01630431
113.4886,-0.01679482
113.5908,-0.01728532
113.6929,-0.0176532
113.7951,-0.01820502
113.8972,-0.01881815
113.9994,-0.01943129
114.1015,-0.01992179
114.2037,-0.02028967
114.3058,-0.02047361
114.408,-0.02059623
114.5101,-0.02071886
114.6123,-0.02059623
114.7144,-0.02071886
114.8166,-0.02071886
114.9187,-0.02059623
115.0209,-0.02010573
115.123,-0.01936997
115.2252,-0.01845028
115.3273,-0.01728532
115.4295,-0.01618169
115.5316,-0.01513936
115.6338,-0.01415835
115.7359,-0.01336128
115.8381,-0.01244159
115.9402,-0.01164451
116.0424,-0.0106635
116.1445,-0.01005037
116.2467,-0.009682493
116.3488,-0.009437241
116.451,-0.009069362
116.5531,-0.008762796
116.6553,-0.008701483
116.7574,-0.008517544
116.8596,-0.008333604
116.9617,-0.008333604
117.0639,-0.008578856
117.1661,-0.008762796
117.2682,-0.009069362
117.3704,-0.009437241
117.4725,-0.00998906
117.5747,-0.01054088
117.6768,-0.01115401
117.779,-0.01201239
117.8811,-0.01274815
117.9833,-0.01360654
118.0854,-0.01446492
118.1876,-0.01526199
118.2897,-0.01599775
118.3919,-0.01667219
118.494,-0.01722401
118.5962,-0.01759189
118.6983,-0.01789846
118.8005,-0.01802108
118.9026,-0.01789846
119.0048,-0.01777583
119.1069,-0.01753058
119.2091,-0.0171627
119.3112,-0.01697876
119.4134,-0.01667219
119.5155,-0.01654957
119.6177,-0.01636563
119.7198,-0.01642694
119.822,-0.01648825
